DATAFLOW,FREQ,REF_AREA,ITEM,COVERAGE_GEO,COVERAGE_POP,SEASONAL_ADJUST,IND_TYPE,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_COMMENT,UNIT_MULT,BASE_PER,TIME_FORMAT,DECIMALS
SPC:DF_CPI(1.0),A,FJ,CP06,_T,_T,N,RA,G1,2013,5.095944967,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP06,_T,_T,N,RA,G1,2014,3.350271294,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP06,_T,_T,N,RA,G1,2015,2.833333333,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP06,_T,_T,N,RA,G1,2016,4.100486224,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP06,_T,_T,N,RA,G1,2017,-0.459286938,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP06,_T,_T,N,RA,G1,2018,-1.266911707,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,IX,N,2012,100.25,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,IX,N,2013,100.2833333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,IX,N,2014,99.99166667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,IX,N,2015,96.25833333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,IX,N,2016,92.51666667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,IX,N,2017,94.23333333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,IX,N,2018,96.08333333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,GY,2013,0.033250208,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,GY,2014,-0.290842613,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,GY,2015,-3.73364447,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,GY,2016,-3.887109341,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,GY,2017,1.855521528,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,GY,2018,1.963211885,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,G1,2013,0.033250208,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,G1,2014,-0.290842613,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,G1,2015,-3.73364447,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,G1,2016,-3.887109341,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,G1,2017,1.855521528,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP07,_T,_T,N,RA,G1,2018,1.963211885,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,IX,N,2012,99.925,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,IX,N,2013,99.9,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,IX,N,2014,99.96666667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,IX,N,2015,100.1,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,IX,N,2016,98.575,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,IX,N,2017,98.3,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,IX,N,2018,98.39166667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,GY,2013,-0.025018764,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,GY,2014,0.0667334,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,GY,2015,0.133377793,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,GY,2016,-1.523476523,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,GY,2017,-0.278975399,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,GY,2018,0.09325195,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,G1,2013,-0.025018764,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,G1,2014,0.0667334,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,G1,2015,0.133377793,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,G1,2016,-1.523476523,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,G1,2017,-0.278975399,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP08,_T,_T,N,RA,G1,2018,0.09325195,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,IX,N,2012,91.68333333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,IX,N,2013,96.875,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,IX,N,2014,99.99166667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,IX,N,2015,100.5916667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,IX,N,2016,98.99166667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,IX,N,2017,98.54166667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,IX,N,2018,98.825,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,GY,2013,5.662606799,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,GY,2014,3.217204301,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,GY,2015,0.600050004,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,GY,2016,-1.590589015,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,GY,2017,-0.454583719,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,GY,2018,0.287526427,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,G1,2013,5.662606799,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,G1,2014,3.217204301,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,G1,2015,0.600050004,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,G1,2016,-1.590589015,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,G1,2017,-0.454583719,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP09,_T,_T,N,RA,G1,2018,0.287526427,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,IX,N,2012,111.2166667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,IX,N,2013,117.9,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,IX,N,2014,99.98333333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,IX,N,2015,98.3,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,IX,N,2016,106.3666667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,IX,N,2017,107.1,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,IX,N,2018,107.1,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,GY,2013,6.009291173,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,GY,2014,-15.1964942,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,GY,2015,-1.683613936,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,GY,2016,8.206171584,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,GY,2017,0.689439047,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,GY,2018,0,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,G1,2013,6.009291173,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,G1,2014,-15.1964942,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,G1,2015,-1.683613936,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,G1,2016,8.206171584,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,G1,2017,0.689439047,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP10,_T,_T,N,RA,G1,2018,0,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,IX,N,2012,86.94166667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,IX,N,2013,96.2,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,IX,N,2014,99.98333333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,IX,N,2015,101.4833333,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,IX,N,2016,105.075,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,IX,N,2017,108.0666667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,IX,N,2018,109.825,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,GY,2013,10.64890252,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,GY,2014,3.932778933,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,GY,2015,1.500250042,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,GY,2016,3.539168993,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,GY,2017,2.847172654,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,GY,2018,1.627082048,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,G1,2013,10.64890252,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,G1,2014,3.932778933,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,G1,2015,1.500250042,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,G1,2016,3.539168993,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,G1,2017,2.847172654,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP11,_T,_T,N,RA,G1,2018,1.627082048,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,IX,N,2012,99.81666667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,IX,N,2013,99.4,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,IX,N,2014,100,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,IX,N,2015,104.075,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,IX,N,2016,103.35,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,IX,N,2017,102.7416667,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,IX,N,2018,102.75,A,,-2,2014,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,GY,2013,-0.417431959,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,GY,2014,0.60362173,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,GY,2015,4.075,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,GY,2016,-0.696613019,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,GY,2017,-0.58861474,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,GY,2018,0.008110958,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,G1,2013,-0.417431959,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,G1,2014,0.60362173,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,G1,2015,4.075,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,G1,2016,-0.696613019,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,G1,2017,-0.58861474,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FJ,CP12,_T,_T,N,RA,G1,2018,0.008110958,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2005,3.9,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2006,4.9,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2007,3.5,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2008,10.9,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2009,3.9,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2010,2.6,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2011,7.6,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2012,2.5,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2013,1,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2014,0.7,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2015,-0.7,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,FM,_T,_T,_T,N,RA,GY,2016,-0.9,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2007,98.175,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2008,104.325,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2009,106.1,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2010,109.25,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2011,112.75,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2012,116.325,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2013,116.275,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2014,117.15,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2015,116.075,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2016,123,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2017,126.05,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,IX,N,2018,129.325,A,,-2,2007-Q4,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2005,7.7,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2006,11.6,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2007,6.8,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2008,6.264323911,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2009,1.701413851,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2010,2.968897267,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2011,3.203661327,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2012,3.170731707,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2013,-0.042983022,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2014,0.752526338,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2015,-0.917626974,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2016,5.965970278,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2017,2.479674797,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,GY,2018,2.598175327,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2008,6.264323911,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2009,1.701413851,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2010,2.968897267,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2011,3.203661327,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2012,3.170731707,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2013,-0.042983022,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2014,0.752526338,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2015,-0.917626974,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2016,5.965970278,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2017,2.479674797,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,GU,_T,_T,_T,N,RA,G1,2018,2.598175327,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2006,100.4869729,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2007,104.0969888,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2008,118.3222582,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2009,129.9372903,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2010,124.8703202,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2011,126.7401406,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2012,122.8798096,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2013,121.0512854,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2014,123.5981866,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2015,124.3051877,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2016,126.6885046,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,IX,N,2017,127.1389087,A,,-2,2006-M10,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2005,-0.3,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2006,-1.5,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2007,3.592521313,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2008,13.66539953,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2009,9.816438845,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2010,-3.899550407,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2011,1.497409799,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2012,-3.045862928,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2013,-1.488059085,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2014,2.103985209,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2015,0.572015744,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2016,1.917310902,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,GY,2017,0.355520889,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2007,3.592521313,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2008,13.66539953,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2009,9.816438845,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2010,-3.899550407,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2011,1.497409799,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2012,-3.045862928,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2013,-1.488059085,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2014,2.103985209,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2015,0.572015744,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2016,1.917310902,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,KI,_T,_T,_T,N,RA,G1,2017,0.355520889,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2003,100.865,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2004,103.126896,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2005,107.7100297,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2006,112.3834858,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2007,115.8444105,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2008,136.3607614,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2009,130.0475259,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2010,136.1020127,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2011,143.758464,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2012,148.7959314,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2013,150.7594532,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2014,152.6104216,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2015,147.2503562,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2016,146.1933069,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,IX,N,2017,146.8984482,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,RA,GY,2004,2.242498353,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,RA,GY,2005,4.444169145,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,RA,GY,2006,4.338923867,A,,-2,,P1Y,1
SPC:DF_CPI(1.0),A,MH,_T,_T,_T,N,RA,GY,2007,3.079566915,A,,-2,,P1Y,1
